condition_id,question,end_date_iso
0x360bbea6ddf87240094cf0039698673737467a856dd267c4f93bb8972a9c25b8,"Columbus Air Quality Index below 100 by July 18, 2026?",2026-07-18T00:00:00Z
0x6fc07756ddf21836875429021c4f39a36f21ae4d0617853dfffefa9e34a334b7,NYC Air Quality Index below 100 by July 18?,2026-07-18T00:00:00Z
0xa9a5b31aed566b01ffbfc56cf13c8677e6db9a5a245c14a742ed7be086776814,"Chicago Air Quality Index below 100 by July 19, 2026?",2026-07-19T00:00:00Z
0x8058955fc8958fc529b5f3b17f0c665aedae586a9f78f9c361c380c1410ecaaa,NYC Air Quality Index below 100 by July 19?,2026-07-19T00:00:00Z
0x8518b54fb96baa0f6ccee0bf0f63855253184f9c08437dd68eb8936a38fbc71c,"Columbus Air Quality Index below 100 by July 19, 2026?",2026-07-19T00:00:00Z
0x7d55054d747cd556d293b519ac7262ffe341f86224993e1b002ec94880961d6c,"Philadelphia Air Quality Index below 100 by July 19, 2026?",2026-07-19T00:00:00Z
0xc9618424ca38d25b763a2208af0f973dd12640f1933fa5b0ba4af204949e9980,NYC Air Quality Index below 100 by July 20?,2026-07-20T00:00:00Z
0xdc2eb0b8f6bd86434b9f245becf9b5c5b59ed11c2856fe5d9524fd04ed3b3428,"Columbus Air Quality Index below 100 by July 20, 2026?",2026-07-20T00:00:00Z
0x70afafab7bb883573d72a75d6277f81233073b196041bd9916a7ef304f9e43a5,"Chicago Air Quality Index below 100 by July 20, 2026?",2026-07-20T00:00:00Z
0x4b77e6effce38f367ac97d564db50766ae2e6153c2ad27c2ea123eb05b26387d,"Philadelphia Air Quality Index below 100 by July 20, 2026?",2026-07-20T00:00:00Z
0x8ba355c0b811e5c6077c6fbf18a8d112bc5135abbdfa3069183fe8f55988b167,"Columbus Air Quality Index below 100 by July 21, 2026?",2026-07-21T00:00:00Z
0xfe9874994f6c2b8958b814ce1e6d6a29137979752855fda2f8853314149c0811,"Philadelphia Air Quality Index below 100 by July 21, 2026?",2026-07-21T00:00:00Z
0x7c2e17fc3370329e9147dd8f636e610b7d68df134cfaec612e2d68a1f3a45fd5,"Chicago Air Quality Index below 100 by July 21, 2026?",2026-07-21T00:00:00Z
0x7c30a4855814ac4477a60c1882be926db62e13705adb2d2b90847977667bda27,NYC Air Quality Index below 100 by July 21?,2026-07-21T00:00:00Z
0xa440de9128d53784407818dcd22b43eee3888819edcb8799b3f24ac83b836fe9,Paris heat wave by July 31?,2026-07-31T00:00:00Z
0xa55abb80feae5d2ea13697bb394a37d49b4f0e30e7a9e8611d545abd014399b1,Will the highest recorded wind on Mt. Washington in July be at least 105 mph?,2026-07-31T00:00:00Z
0x840e22bcc7de06ac05036ebfd4c65b56da368b0572940d0f2ff789cb5fcadf0c,Will the highest recorded wind on Mt. Washington in July be at least 95 mph?,2026-07-31T00:00:00Z
0xcea712eb3d9ccf24b574ccea414b932f99b33f4dbc04afb63b679b8a444b4cd9,Will the highest recorded wind on Mt. Washington in July be at least 110 mph?,2026-07-31T00:00:00Z
0xcd7f63491518eb15a203195dac4fb8c31e8580388ecc4adf4b3868a8bc08a893,Will the highest recorded wind on Mt. Washington in July be at least 100 mph?,2026-07-31T00:00:00Z
0x2264a7f5a0a8a83fa7590f46162637ee64243839484bd7f4331be5a840215ffd,Megaquake by July 31?,2026-07-31T00:00:00Z
0x055c7d0cab6414ce06e23de5aa1cfcdde66f50988fd1c888d24414f3aa850c1c,Will the highest recorded wind on Mt. Washington in July be at least 115 mph?,2026-07-31T00:00:00Z
0x1a2a79b91a223aca7d3f59caa69d5aaa1a4ffde7831cfd13746d8f4d2504505a,Will the highest recorded wind on Mt. Washington in July be at least 85 mph?,2026-07-31T00:00:00Z
0x61259531f004ae35d55253d3796036313137de9c76f150c932fda41a565f517d,Will the highest recorded wind on Mt. Washington in July be at least 90 mph?,2026-07-31T00:00:00Z
0xcffc9f1c96c16a897bd1b1189bb95b49fbc0a3af2d0bbe718b60facd89cd020f,Will it rain during the Hungarian Grand Prix?,2026-08-03T00:00:00Z
0xaab2ac9b31a9c688c11ba2bc8867651673860a1c57aeb604827fe92819998559,Will there be exactly 11 earthquakes of magnitude 5.5 or higher worldwide from August 3 - August 9?,2026-08-09T00:00:00Z
0xa13105bbceb874989981254ac2a18000cf9628e754ac677cffecc6c504262360,Will there be more than 13 earthquakes of magnitude 5.5 or higher worldwide from August 3 - August 9?,2026-08-09T00:00:00Z
0xa41b59652de3b2364362baef91ed12a8824a76c25dd26daf3caf1fe6d8d83434,Will there be 6 or fewer earthquakes of magnitude 5.5 or higher worldwide from August 3 - August 9?,2026-08-09T00:00:00Z
0xbbef22d2be2871b317ffbe8ce861d5963d4783289240341a49e0e41b937281f9,Will there be exactly 10 earthquakes of magnitude 5.5 or higher worldwide from August 3 - August 9?,2026-08-09T00:00:00Z
0x8907805e2e3c3ece82fb41ed69b11e9df60f31e5ffb74469027925e549e75ebe,Will there be exactly 12 earthquakes of magnitude 5.5 or higher worldwide from August 3 - August 9?,2026-08-09T00:00:00Z
0xf14b58647cedda00ff0d249b6bd8dd665a4c7bc733db259d9e9fd6f9b860e95d,Will there be exactly 7 earthquakes of magnitude 5.5 or higher worldwide from August 3 - August 9?,2026-08-09T00:00:00Z
0x1bfbd18aacaab8e15d3c2cd7986e182686c78953b4d47a941d37dd9f79cf04ee,Will there be exactly 8 earthquakes of magnitude 5.5 or higher worldwide from August 3 - August 9?,2026-08-09T00:00:00Z
0x6e6b48d386ec19d7c2191cd8345c4f898ff7bd5c2b0a7061fd9665cfec160c86,Will there be exactly 13 earthquakes of magnitude 5.5 or higher worldwide from August 3 - August 9?,2026-08-09T00:00:00Z
0x8059927c9109374dbf8d917968cd2e1384c7b3672892d5d73a8b59ac5257ebbe,Will there be exactly 9 earthquakes of magnitude 5.5 or higher worldwide from August 3 - August 9?,2026-08-09T00:00:00Z
0xfdfdfaa843c19bb340441ef7f4a63117a377bec5be0f8158fa7462d38f39c892,Will CSU forecast 7 or fewer named storms?,2026-08-10T00:00:00Z
0x692133091cc28989e5c021ac336b728389fdd119cd1ad5abcc1d1e45789ca59f,Will CSU forecast 9 or more named storms?,2026-08-10T00:00:00Z
0x76a314e1a409c938de187561da11766b0f64aa6a6d4425a6041f56464b906e4a,Will CSU forecast 8 named storms?,2026-08-10T00:00:00Z
0xb431107342445ea3813d6453f22feb96dc287a2124a4ee7835c57954ad1f206f,Will the Total Solar Eclipse be highly visible in Reykjavík?,2026-08-12T00:00:00Z
0x81ee89df94e4aef5d58138ef263a190b3857b00c24625ba83ddf07ae122056a6,Will Super Typhoon Dolphin hit Japan?,2026-08-16T00:00:00Z
0x82ee04e99752f6ab13b6068c4eb6ed48632f95e9bb7c810c04f810db000c1be7,Will Super Typhoon Dolphin make landfall at Category 4 strength or higher?,2026-08-16T00:00:00Z
0xd1786c5ff94672cc3c60320aded707c71c0ebe85415388cc3cfa882a5c77ff03,Will Super Typhoon Dolphin hit China?,2026-08-16T00:00:00Z
0xefbd274fcba142575cdc838c4b40a7960c95c3804e93e8ad3e9193c4c520eae3,Will the highest recorded wind on Mt. Washington in August be at least 85 mph?,2026-08-31T00:00:00Z
0xe39913e072ef77d5403794b88f686fb749d52d467056ff7fda06a5aad8d503da,Will the highest recorded wind on Mt. Washington in August be at least 95 mph?,2026-08-31T00:00:00Z
0xfb0c716f26b60263970c49b0f9bbbffb48c850e495ecf5eeaf9272b7665057f6,Megaquake by August 31?,2026-08-31T00:00:00Z
0xf63330c5f780141ff5d333bfea81296094e9c1e2db80241eb56a2f30de07a6a4,Will the highest recorded wind on Mt. Washington in August be at least 110 mph?,2026-08-31T00:00:00Z
0x997fe8491d3e4ac272fed2a1f251e4845cc695b61a3178140e5a0d0efe660b95,Will the highest recorded wind on Mt. Washington in August be at least 100 mph?,2026-08-31T00:00:00Z
0x3c1e711049cf7d8961f6917d0a893d75216876de63b6c2735426b57d5ddbb457,Will the highest recorded wind on Mt. Washington in August be at least 90 mph?,2026-08-31T00:00:00Z
0x4f138eae6aca46db20d2d6dc64bc3f819b7caf8be0be88ff775cfb4197acae3b,Will the highest recorded wind on Mt. Washington in August be at least 115 mph?,2026-08-31T00:00:00Z
0x5db611f394b59e52076830adfe781088b2addb36ee130643c1d7198c94c24836,Will the highest recorded wind on Mt. Washington in August be at least 105 mph?,2026-08-31T00:00:00Z
0xb167c52768d124509d12d09c2a9d4d05566f1ebd5b179dd2c3be71fdb639e96d,Will total rainfall in St. Petersburg be between 3-4 inches in August?,2026-09-01T00:00:00Z
0xb0bf6962048ce38df692c847d73d72f8e0d5c1f5a34c5d9f27546d327a30e944,Will total rainfall in St. Petersburg be 10 inches or higher in August?,2026-09-01T00:00:00Z
0xb0b600f2ebdf0be04c24800440da01d8c247e6506cbfec6f15e1ae92e710a4b7,Will total rainfall in Denver be between 5-6 inches in August?,2026-09-01T00:00:00Z
0xa6da71153e2b8f65dd15af8022a29934de4f3b8f3e14c3f647842e97e79f1dc2,Will total rainfall in Miami be between 4-5 inches in August?,2026-09-01T00:00:00Z
0xa96065b17685d22eff80d9756c5a61fb50565fc658dea972124808423baaeb74,Will total rainfall in Denver be between 2-3 inches in August?,2026-09-01T00:00:00Z
0xbb3f21b0e882dd238bbf5f52029f6daa2942ca9bdc9e71eccb9b8eafb2c11189,Will total rainfall in Miami be between 5-6 inches in August?,2026-09-01T00:00:00Z
0xbc69bb47bd2c26c22cc5cdf1ae16a54f27facab237b6d7d04fec1b127212bc98,Will total rainfall in St. Petersburg be between 7-8 inches in August?,2026-09-01T00:00:00Z
0x8c9dcfd6edaffa62cdc1c5d288c160bc8155c8ff8d6df253a6e12c2e7842073a,Will total rainfall in Denver be between 4-5 inches in August?,2026-09-01T00:00:00Z
0x89fd95a73399b04a1bb5d5b854aeaf0d31ed4ba7c33c833cc0493dc4a45c2a8e,Will total rainfall in Denver be between 1-2 inches in August?,2026-09-01T00:00:00Z
0x9763de73b2a4166219fe6a1a2c21e7ca7aaf005ab422f8c226437f1cd4b6e137,Will total rainfall in Dallas be between 1-2 inches in August?,2026-09-01T00:00:00Z
0x9841e220f395e4f61c5669adaf479a714e36cae1279e9d1bdf7cebd845107b19,Will Phoenix be under an Extreme Heat Warning for 10+ days in August 2026?,2026-09-01T00:00:00Z
0x98152f024bc4b1131f75064e97a4afc91c25fd1f8f662d32b7aaee3af4728fec,Will a hurricane make landfall in the US in August?,2026-09-01T00:00:00Z
0xed45d9f8758223ab1e0fc644030c1b9838d437bde9c099417a32b4cd258e0352,Will total rainfall in St. Petersburg be 1 inch or below in August?,2026-09-01T00:00:00Z
0xe70f7a8ba00c1d298b8d2cdfa3c8fcac2fde57c6c6f6f2cfb6419cae988e9968,Will total rainfall in Miami be between 6-7 inches in August?,2026-09-01T00:00:00Z
0xe6841abbab256a40f392c357de050c7a215ee6043e5763b332ae26e1e8026315,Will total rainfall in Dallas be between 5-6 inches in August?,2026-09-01T00:00:00Z
0xf05fe1f96748a4eb75c8c04fae5cacb1c6c0afe02e6d99197208f209b1e54171,Will total rainfall in Miami be between 1-2 inches in August?,2026-09-01T00:00:00Z
0xfc9c7211edf7627163fc2541d031ec3537e64d7683168b10f902507cd999e733,Will total rainfall in Miami be between 8-9 inches in August?,2026-09-01T00:00:00Z
0xcb594185a7b9ee94f2512519b38d5fcda0c3b881594606f4a2e516474ef8e5b4,Will total rainfall in St. Petersburg be between 5-6 inches in August?,2026-09-01T00:00:00Z
0xc811d091e8f1cc9aff5ecadf3de650132a6158a14d9bc769bad39e4fbbe02941,Will total rainfall in Denver be between 6-7 inches in August?,2026-09-01T00:00:00Z
0xcbcc2de2e8864eb70e276586afdcd36b8d4ef358cb87318522e608d20a94d606,Will total rainfall in Dallas be between 3-4 inches in August?,2026-09-01T00:00:00Z
0xc185c9c4ae7777ef3626617f493d096d1dcd95a05d8afedcd9e56c6bedc099a9,Will total rainfall in Miami be 1 inch or below in August?,2026-09-01T00:00:00Z
0xd0e66191853681730e4a0cfbf71b1ee9c73d8c222e2cb139bdd8147886b38075,"Will Oregon reach D4 (Exceptional Drought) by August 31, 2026?",2026-09-01T00:00:00Z
0xd3bfea02600532290753c71f361bb05dc38cce562c75e0e255eb32572acfcbb2,Will total rainfall in Dallas be 1 inch or below in August?,2026-09-01T00:00:00Z
0xd33a0a2e34f271e5264ad163b2e4124b22c7876b27d2eef145dfca010812119c,Will total rainfall in Dallas be 7 inches or higher in August?,2026-09-01T00:00:00Z
0x293486448586392a8168d9c59907dced4228c30cab1456df416ad214e79771c8,Will total rainfall in St. Petersburg be between 1-2 inches in August?,2026-09-01T00:00:00Z
0x282f697fee32a76390b11250255a9e2f1d921f320a12fd49ac3441417290d191,Will total rainfall in Dallas be between 6-7 inches in August?,2026-09-01T00:00:00Z
0x2cc0cf0c7f4e35c8161f11aef3ca006b3510ea082028c33b48e2eec0a3a85cd9,Will total rainfall in St. Petersburg be between 9-10 inches in August?,2026-09-01T00:00:00Z
0x2a490f865cdf89996215aba1e89751bc3f81000ba97d381a97f50be17f9052ae,Will total rainfall in St. Petersburg be between 6-7 inches in August?,2026-09-01T00:00:00Z
0x20b45d652baababfba5568a7f2235952f97916476ae58b93e2f96f62dc5abba2,Will total rainfall in Dallas be between 2-3 inches in August?,2026-09-01T00:00:00Z
0x33b9170a0c3191c66f5991e3e77590bc0175bff1f273679892068a27f02ea100,Will total rainfall in Miami be between 9-10 inches in August?,2026-09-01T00:00:00Z
0x0b15e1f97df5e00d11abba77b9e852a090e48ec9675202f9ece5120b0bddf166,Will total rainfall in St. Petersburg be between 4-5 inches in August?,2026-09-01T00:00:00Z
0x0c94d5f76103230acb572f64a656e413607c99447b1f5f2850122e5ab0a2bfd5,Will total rainfall in Denver be 7 inches or higher in August?,2026-09-01T00:00:00Z
0x0107ea5d8a66b5e4b00af2f84ff841b5c0adc4dbc7e35e5e2834c0f6637e3772,Will total rainfall in Denver be 1 inch or below in August?,2026-09-01T00:00:00Z
0x08d1e8ff46fb57f467c7e9def06f404abe9807644c2919ee17f40af8f00abc9e,Will Phoenix be under an Extreme Heat Warning for 10+ days in August 2026?,2026-09-01T00:00:00Z
0x174ed08f2e3db0ce456a4634ddbb96fd6b1082d3bb9218209b66b2bd4d984432,"Will Virginia reach D4 (Exceptional Drought) by August 31, 2026?",2026-09-01T00:00:00Z
0x71ec5f95b8f4397cbc2ba89ff8b424784bf7a92a56b7c00daf2624f45f1c2571,Will total rainfall in St. Petersburg be between 2-3 inches in August?,2026-09-01T00:00:00Z
0x7f7dacc8aca79b8fd2f8283d98da11bb54d6d7b1fe5bea9b47b62f88cd81e912,Will total rainfall in St. Petersburg be between 8-9 inches in August?,2026-09-01T00:00:00Z
0x83c5d94d7b8f8bfc4c5bf2b7b04b9ad8ad5cc02380172f4f3655a3ac5618e235,Will total rainfall in Miami be between 3-4 inches in August?,2026-09-01T00:00:00Z
0x4a0a34bf3917ee4550546a068b5f29550123508c36301ee754ab9ca624c0d425,Will total rainfall in Miami be between 7-8 inches in August?,2026-09-01T00:00:00Z
0x5acfafed41f979b4c9c8f8da6d79cc4051f420dfdb549968c32dd1ab10628810,Will total rainfall in Miami be 10 inches or higher in August?,2026-09-01T00:00:00Z
0x5a3fa4e80ebf20136a6003776fd1a9e984ca1e4b6fd0846673e55a3684c349b8,Will total rainfall in Miami be between 2-3 inches in August?,2026-09-01T00:00:00Z
0x601d7de7ef2228c3f04fcb16b53c43713c6a93c9efa38959e855c10e0d764749,Will total rainfall in Dallas be between 4-5 inches in August?,2026-09-01T00:00:00Z
0x4efe5dc24990190c1d844db6164f5f24e052275df6f914b06d61dd77945a79b0,Will total rainfall in Denver be between 3-4 inches in August?,2026-09-01T00:00:00Z
0xa776ef6b16f785ca718dfaf177743793acda4ee06c721253b868831f5089590c,Will the minimum Arctic sea ice extent this summer be less than 4m square kilometers?,2026-10-01T00:00:00Z
0xa185967aec34ff498a0c8c99c5819ae02f0402a2ba568016a9ad1fac75627099,Will the minimum Arctic sea ice extent this summer be between 4.0m & 4.2m square kilometers?,2026-10-01T00:00:00Z
0x2b4c48fee6abf0782b1b9e3f4388f32b028d559e34dbad32c7755c9265514e7c,Will the minimum Arctic sea ice extent this summer be between 4.6m & 4.8m square kilometers?,2026-10-01T00:00:00Z
0x1454f7aabd1736d276e3a16c9d3840d5a0f31b15162e92602825db3f27c89f9c,Will the minimum Arctic sea ice extent this summer be between 4.4m & 4.6m square kilometers?,2026-10-01T00:00:00Z
0x71893b06b5e12945bbd8723ab419be96957314e596ed9e971551a4a93165d994,Will the minimum Arctic sea ice extent this summer be between 4.8m & 5m square kilometers?,2026-10-01T00:00:00Z
0x7dafab1697c0d44a23a28756f18411222eeae558a144640164ff3a5c8eb3818d,Will the minimum Arctic sea ice extent this summer be at least 5m square kilometers?,2026-10-01T00:00:00Z
0x4c3dcf02d9c59d91b45c6d1d2005b5727587aa8071c02271f89fef4b3bfb38ad,Will the minimum Arctic sea ice extent this summer be between 4.2m & 4.4m square kilometers?,2026-10-01T00:00:00Z
0xb620069d5ad0d903f5579f5ecc244b0ce5f7df08e214d17894c36255f4c14215,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Edouard?,2026-12-01T00:00:00Z
0xb2e32a127f3ad840c6e767261aec82cb3691dc40e17383280fc939068f323425,Will there be 0 hurricanes during the Atlantic Hurricane Season in 2026?,2026-12-01T00:00:00Z
0xb35e97ed0af4d002390b9635baed6221fb9c1dbc1c31e9e342916dafae1866f3,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Paulette?,2026-12-01T00:00:00Z
0xe25f96e4774a1249c8fd103913cd43baac84f1dcdab7c7c9e14b4dff2a39769b,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Dolly?,2026-12-01T00:00:00Z
0xe66a484f850a54dee26b71d80ac7a18912d4262dd0cc1c089f296912c07d5990,Will there be 7+ hurricanes during the Atlantic Hurricane Season in 2026?,2026-12-01T00:00:00Z
0xf715853b68c6c34deaf9ae539849a628286c375554485a52d336c743610c76ce,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Cristobal?,2026-12-01T00:00:00Z
0xfe6886bf4a91bfa8c5cfe835231d573d1c226c9f93604142b6869f1720440c51,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Vicky?,2026-12-01T00:00:00Z
0xd73c071b36cda92762e42e841b3d442ba98134bda6b80af931931883a38011de,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Josephine?,2026-12-01T00:00:00Z
0x6b56082a5a450143d98f5714c5995b4c0894a6f6785c0d165fb6e829b323bacc,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Wilfred?,2026-12-01T00:00:00Z
0x7ec05c69ea4192e8b42939e2230bce94c4eaa54ecc991be1c6782a12ee648c0a,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Leah?,2026-12-01T00:00:00Z
0x107d2ea6cef1380057e88c6cb3cff62af593040446e5cc6d0e71dae964f2a1ab,Will there be 4-6 hurricanes during the Atlantic Hurricane Season in 2026?,2026-12-01T00:00:00Z
0x1f352fb3adbdcee02eb24667be3f7d0de4eca1912fa4ae79637083f4b097ed40,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Marco?,2026-12-01T00:00:00Z
0x27f0a089948ef815917a93e403efba30cc5a1e5edbb8fb19a23580120d290957,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Sally?,2026-12-01T00:00:00Z
0x2a88061dfa3d7e97837ef2af4b45bd4ba6c14277125c9b63736a43db2a2f242c,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Teddy?,2026-12-01T00:00:00Z
0x2ff10a4c7d20f47fe7d5d204e3cbba62d08e6625300f19bc923f60cae881ab55,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Kyle?,2026-12-01T00:00:00Z
0x3a0bad79c464baa049824d7e85fb39fee573b373193e8162115666c89005d23b,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Fay?,2026-12-01T00:00:00Z
0x468951cb0c98a4e430ee93c3df5e339f5399a26f2664ba07cd23f624915078f0,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Gonzalo?,2026-12-01T00:00:00Z
0x49a55243809fc5e25a811dad111faa2b4bfdd2c0a24daf0cabcc547a923874b0,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Hanna?,2026-12-01T00:00:00Z
0x2f9e47275583489f1b1d6016ad6338f35df32e4d69bfe123db2a6552cd544db7,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Omar?,2026-12-01T00:00:00Z
0x4d507819d9e63dff3da2a730ab71d31a6393ef5ad00308a735df6b1ad245ad0f,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Isaias?,2026-12-01T00:00:00Z
0x7b2a008955cfddf162169632397197ab5895b6d621f571f75e6cb389b32b7483,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Rene?,2026-12-01T00:00:00Z
0x55c28eb3b7cdc0293fcf4a1853071f65823cf65c377c539a7fe5a7796e4864ef,Will the name of the first hurricane in the Atlantic for the 2026 Hurricane Season be Nana?,2026-12-01T00:00:00Z
0x6943dc66c07d4451afe10e081c0950909f9f0519c5158d5450ee0630b20ab1e1,Will there be 1-3 hurricanes during the Atlantic Hurricane Season in 2026?,2026-12-01T00:00:00Z
0x7ce6f0910f5b663658095df3145096ef47c7eea73afeecc997814d700c99763d,Will there be no hurricane in the Atlantic for the 2026 Hurricane Season?,2026-12-02T00:00:00Z
0xac69bbc516cc8e1318b272293c6e64f8bb513e7a1a8526e09d4eb3d66661ad5c,Blue Origin New Glenn launch in 2026?,2026-12-31T00:00:00Z
0xa4ddc18895cc7b14810283ef8f113939abffd3969c6a0e37f1897110c67e6f73,Hantavirus pandemic in 2026?,2026-12-31T00:00:00Z
0xb5911777e97da4199e822f42667f3afd8dfb7f9356f4d0fd553861d2368a1be1,Ebola pandemic in 2026?,2026-12-31T00:00:00Z
0x920c48beecfc25480ec850145abb5b87500f62dd0e819938956fa53e40a85df3,Will South Sudan have an Ebola case in 2026?,2026-12-31T00:00:00Z
0x8b7e623e4e022e42c8768d5744ab02aaff02fd7cbe94ec3c71220b7847437c63,Will the United States have an Ebola case in 2026?,2026-12-31T00:00:00Z
0x9ea737fd0e4f5af2683989969ceb69c5267aace447e19a6c07866eaa74818171,Did a ground support equipment failure cause the Blue Origin New Glenn explosion?,2026-12-31T00:00:00Z
0x982efe53543542f518698a720824fddffe58c5d9f1e062eaae02639c3ea1c457,Will there be 4-6 hurricanes during the Atlantic Hurricane Season in 2026?,2026-12-31T00:00:00Z
0xfe13a15ae92267939404f2e4ae92d2323f22041b7a9b5645fd378da995b6395e,Will Rwanda have an Ebola case in 2026?,2026-12-31T00:00:00Z
0xf5e363c509ba54e783129d71356d96a1f290d862c2a7085ea3c661efc0393de6,Will Burundi have an Ebola case in 2026?,2026-12-31T00:00:00Z
0xc40fb25ebf9650ba11f356ace366f95feeb7a52de5f4ac9e7afcaceccb74e2a8,Will there be 0 hurricanes during the Atlantic Hurricane Season in 2026?,2026-12-31T00:00:00Z
0xdfbde56a503918b6ba8ab0179faf727e7a4807b2a3057cbf2222d8078e5f94f2,[arch] Megaquake by December 31?,2026-12-31T00:00:00Z
0x2e21fe64387476eb9c96a33ba1a3cb35575e117c360e50ebc63b8dd123acd4a2,Etna eruption with VEI 2+ in 2026?,2026-12-31T00:00:00Z
0x2bb2e08d5a567d3a0730bfbda09713e37c1162c4facc8cfa96c802105fba84c7,Will there be 1-3 hurricanes during the Atlantic Hurricane Season in 2026?,2026-12-31T00:00:00Z
0x2c095712a4a358194db269e7e649c5310b2810e0e941ad888d15b7cfebfb134d,Will Kenya have an Ebola case in 2026?,2026-12-31T00:00:00Z
0x332fd9a6d6b29c0ae215be15be3af035587cc4fda7110113f524671be316c9b2,Will no cause of the Blue Origin New Glenn explosion be announced by December 31?,2026-12-31T00:00:00Z
0x30ee2f978ede1e7990134813769833dba9a60c4be94eb915f5c70c2aca3791f1,Did a software or control system failure cause the Blue Origin New Glenn explosion?,2026-12-31T00:00:00Z
0x23cd3a5303b9d3c003513b74342f5ef11ca903b587906c945e5287327cf2c537,Will Somalia have an Ebola case in 2026?,2026-12-31T00:00:00Z
0x3c11fb0a89202b349c12bfb4fccd1ec13157149e3170f1d44233c637798ef39b,Will China have an Ebola case in 2026?,2026-12-31T00:00:00Z
0x011c2bd8de55a4110c30d32131566cbe47ae251fd3500cb53cb9bbf3168a7ad2,Will Uganda have an Ebola case in 2026?,2026-12-31T00:00:00Z
0x06a73145f284d50972b58c9c0cfd6bdfa3b3b15a17221ac46bbb64048188580e,Will Ethiopia have an Ebola case in 2026?,2026-12-31T00:00:00Z
0x1e8025e4367812ab204886e08e74527c4d05e2973d4fe24405530ad13ccb6024,Did an engine failure cause the Blue Origin New Glenn explosion?,2026-12-31T00:00:00Z
0x1e756d04a620c1321c594ccdc9efb7e58f95ceb423298c0694d89609fb82e05e,Did another cause lead to the Blue Origin New Glenn explosion?,2026-12-31T00:00:00Z
0x6d1b2efc4cfc2c85228355e3f928e6f43a4798698970b85d404c6434afe34d1b,Did a propellant leak cause the Blue Origin New Glenn explosion?,2026-12-31T00:00:00Z
0x711c20a2e512644cc3c16ff6eeebb9037489b3d34da3dd0492ad6089db5ffd19,Will the Republic of the Congo have an Ebola case in 2026?,2026-12-31T00:00:00Z
0x6fff56aff331381d502ac090085baf36e6c0cca886252151f2921d9043ab707a,Will Canada have an Ebola case in 2026?,2026-12-31T00:00:00Z
0x6305154634e01ae21aaf565de8d942065e5d1ac3ab3326730a6ce53231acd36a,Will Nigeria have an Ebola case in 2026?,2026-12-31T00:00:00Z
0x686238d981b158464762fe05778435c0ef440d01a160fc23334f789ac3408699,Did a valve or plumbing failure cause the Blue Origin New Glenn explosion?,2026-12-31T00:00:00Z
0x79fc15b0985358050a2a2b0fa13cae8780b8366c6bb358559ca95c2ce18feb92,Will there be 7+ hurricanes during the Atlantic Hurricane Season in 2026?,2026-12-31T00:00:00Z
0x5b334c510f1b9f4d7cf7ebf1eeeff9cb7b16106027d921bd4e2bf742110be02b,Hantavirus vaccine in 2026?,2026-12-31T00:00:00Z
0x5c2679059440be3ae32f7127645cb9436a60981ee026f095cc7b9d05b1f4dc7b,Will India have an Ebola case in 2026?,2026-12-31T00:00:00Z
0xe2d0b1c85b0d0983ee4f8c876c5a3156d9bc58b3236372308953849226c25a31,Will California experience a 7.0 or above magnitude earthquake in 2026?,2027-01-01T00:00:00Z
0xe5ab5753b47d87b40c4d14a56f33fedef36adccf4f9fca844eedb35024dad150,Megaquake by December 31?,2027-01-01T00:00:00Z
0x594753f5921304616f36fecd01677e5bf2f6f42a1093fa65e2cdff7193b43ffc,Will a hurricane make landfall in Hawaii before 2027?,2027-01-01T00:00:00Z
0x4f7aa5dfb158d23fb33bba02b925735088436d7d8f37d6fdb306eb17753329c9,Will 2 or more hurricanes make landfall in the US in 2026?,2027-01-01T00:00:00Z
0xdffc2e987e952fe39a266b8ddbc27d34f2c6ebcae3067e8af9a5bf3a141d22c3,Will there be a Super El Niño this winter (2026–27)?,2027-04-01T00:00:00Z
0x00c2b79948cc4d65abd92dfe4342f87571d5963688805103a0add9c2adb47ff9,Will there be 16–18 inches of snow in NYC this weekend?,
0x07daa8f5abc5d02a3d1785574032bbc889a5ff6f9388f1db4a11e57bc8267826,Will the highest temperature in New York City be between 55-56°F on May 9?,
0x080e853f1d3ab32ea6a1ad9a889ed0b08370c2ef70b3bf63b7cd9b5ab199752c,Will the highest temperature in NYC be between 71-72°F on May 4?,
